csv,3rd,5th,10th,50th,90th,95th,97th
231,1.18,1.28,1.43,1.95,2.52,2.70,2.82
232,1.22,1.32,1.47,1.99,2.56,2.74,2.86
233,1.26,1.36,1.51,2.03,2.60,2.77,2.90
234,1.30,1.40,1.55,2.07,2.64,2.81,2.93
235,1.34,1.44,1.59,2.11,2.67,2.85,2.97
236,1.38,1.48,1.63,2.15,2.71,2.89,3.01
237,1.42,1.52,1.67,2.18,2.75,2.93,3.05
238,1.45,1.55,1.71,2.22,2.79,2.96,3.08
239,1.49,1.59,1.74,2.26,2.82,3.00,3.12
240,1.53,1.63,1.78,2.29,2.86,3.03,3.15
241,1.56,1.66,1.82,2.33,2.89,3.07,3.19
242,1.60,1.70,1.85,2.36,2.93,3.10,3.22
243,1.63,1.73,1.89,2.40,2.96,3.14,3.26
244,1.67,1.77,1.92,2.43,3.00,3.17,3.29
245,1.70,1.80,1.95,2.47,3.03,3.20,3.32
246,1.74,1.84,1.99,2.50,3.06,3.24,3.36
247,1.77,1.87,2.02,2.53,3.09,3.27,3.39
248,1.80,1.90,2.05,2.56,3.13,3.30,3.42
249,1.83,1.94,2.09,2.60,3.16,3.33,3.45
250,1.87,1.97,2.12,2.63,3.19,3.36,3.48
251,1.90,2.00,2.15,2.66,3.22,3.39,3.51
252,1.93,2.03,2.18,2.69,3.25,3.42,3.54
253,1.96,2.06,2.21,2.72,3.28,3.45,3.57
254,1.99,2.09,2.24,2.75,3.31,3.48,3.60
255,2.02,2.12,2.27,2.78,3.34,3.51,3.63
256,2.05,2.15,2.30,2.81,3.37,3.54,3.66
257,2.08,2.18,2.33,2.84,3.39,3.57,3.69
258,2.11,2.21,2.36,2.86,3.42,3.60,3.72
259,2.13,2.24,2.38,2.89,3.45,3.62,3.74
260,2.16,2.26,2.41,2.92,3.48,3.65,3.77
261,2.19,2.29,2.44,2.95,3.50,3.68,3.80
262,2.22,2.32,2.47,2.97,3.53,3.70,3.82
263,2.24,2.34,2.49,3.00,3.55,3.73,3.85
264,2.27,2.37,2.52,3.02,3.58,3.75,3.87
265,2.29,2.39,2.54,3.05,3.61,3.78,3.90
266,2.32,2.42,2.57,3.07,3.63,3.80,3.92
267,2.34,2.44,2.59,3.10,3.65,3.83,3.95
268,2.37,2.47,2.62,3.12,3.68,3.85,3.97
269,2.39,2.49,2.64,3.15,3.70,3.87,3.99
270,2.42,2.52,2.67,3.17,3.72,3.90,4.02
271,2.44,2.54,2.69,3.19,3.75,3.92,4.04
272,2.46,2.56,2.71,3.22,3.77,3.94,4.06
273,2.49,2.59,2.73,3.24,3.79,3.96,4.08
274,2.51,2.61,2.76,3.26,3.81,3.99,4.10
275,2.53,2.63,2.78,3.28,3.83,4.01,4.12
276,2.55,2.65,2.80,3.30,3.86,4.03,4.15
277,2.57,2.67,2.82,3.32,3.88,4.05,4.17
278,2.59,2.69,2.84,3.34,3.90,4.07,4.19
279,2.61,2.71,2.86,3.36,3.92,4.09,4.21
280,2.63,2.73,2.88,3.38,3.94,4.11,4.22
281,2.65,2.75,2.90,3.40,3.95,4.13,4.24
282,2.67,2.77,2.92,3.42,3.97,4.15,4.26
283,2.69,2.79,2.94,3.44,3.99,4.16,4.28
284,2.71,2.81,2.96,3.46,4.01,4.18,4.30
285,2.73,2.83,2.98,3.48,4.03,4.20,4.32
286,2.75,2.85,2.99,3.49,4.04,4.22,4.33
287,2.76,2.86,3.01,3.51,4.06,4.23,4.35
288,2.78,2.88,3.03,3.53,4.08,4.25,4.37
289,2.80,2.90,3.05,3.55,4.09,4.27,4.38
290,2.82,2.91,3.06,3.56,4.11,4.28,4.40
291,2.83,2.93,3.08,3.58,4.13,4.30,4.42
292,2.85,2.95,3.09,3.59,4.14,4.31,4.43
293,2.86,2.96,3.11,3.61,4.16,4.33,4.45
294,2.88,2.98,3.12,3.62,4.17,4.34,4.46
295,2.89,2.99,3.14,3.64,4.19,4.36,4.47
296,2.91,3.01,3.15,3.65,4.20,4.37,4.49
297,2.92,3.02,3.17,3.67,4.21,4.39,4.50
298,2.94,3.04,3.18,3.68,4.23,4.40,4.52
299,2.95,3.05,3.20,3.69,4.24,4.41,4.53
300,2.96,3.06,3.21,3.71,4.25,4.43,4.54
