csv,3rd,5th,10th,50th,90th,95th,97th
189,20.7,21.1,21.8,24.0,26.2,26.8,27.2
196,22.1,22.5,23.1,25.1,27.2,27.7,28.1
203,23.4,23.7,24.3,26.2,28.1,28.6,28.9
210,24.5,24.9,25.4,27.1,28.9,29.4,29.7
217,25.6,25.9,26.4,28.1,29.7,30.2,30.5
224,26.6,26.9,27.3,28.9,30.5,30.9,31.2
231,27.5,27.8,28.2,29.7,31.2,31.7,31.9
238,28.4,28.6,29.0,30.5,31.9,32.3,32.6
245,29.1,29.4,29.8,31.2,32.6,33.0,33.2
252,29.9,30.1,30.5,31.9,33.2,33.6,33.9
259,30.6,30.8,31.2,32.5,33.8,34.2,34.5
266,31.2,31.4,31.8,33.1,34.4,34.8,35.0
273,31.8,32.0,32.4,33.7,35.0,35.3,35.6
280,32.4,32.6,33.0,34.2,35.5,35.9,36.1
287,32.9,33.1,33.5,34.8,36.0,36.4,36.6
294,33.4,33.6,34.0,35.3,36.5,36.9,37.1
301,33.9,34.1,34.5,35.7,37.0,37.3,37.6
308,34.3,34.6,34.9,36.2,37.4,37.8,38.0
315,34.8,35.0,35.4,36.6,37.9,38.2,38.4
322,35.2,35.4,35.8,37.0,38.3,38.6,38.9
329,35.6,35.8,36.1,37.4,38.7,39.0,39.3
336,35.9,36.2,36.5,37.8,39.1,39.4,39.7
343,36.3,36.5,36.9,38.1,39.4,39.8,40.0
350,36.6,36.8,37.2,38.5,39.8,40.2,40.4
357,36.9,37.2,37.5,38.8,40.1,40.5,40.7
364,37.2,37.5,37.8,39.2,40.5,40.8,41.1
371,37.5,37.7,38.1,39.5,40.8,41.2,41.4
378,37.8,38.0,38.4,39.8,41.1,41.5,41.7
385,38.0,38.3,38.7,40.0,41.4,41.8,42.1
392,38.3,38.5,38.9,40.3,41.7,42.1,42.4
399,38.5,38.8,39.2,40.6,42.0,42.4,42.6
406,38.8,39.0,39.4,40.8,42.3,42.7,42.9
413,39.0,39.3,39.7,41.1,42.5,42.9,43.2
420,39.2,39.5,39.9,41.3,42.8,43.2,43.5
427,39.4,39.7,40.1,41.6,43.0,43.5,43.7
434,39.6,39.9,40.3,41.8,43.3,43.7,44.0
441,39.8,40.1,40.5,42.0,43.5,43.9,44.2
448,40.0,40.3,40.7,42.2,43.7,44.2,44.5
