csv,3rd,5th,10th,50th,90th,95th,97th
189,27.8,28.3,29.0,31.7,34.6,35.5,36.1
196,29.7,30.2,30.9,33.5,36.3,37.2,37.8
203,31.5,32.0,32.7,35.2,38.0,38.8,39.3
210,33.2,33.7,34.3,36.8,39.5,40.3,40.9
217,34.8,35.3,35.9,38.4,41.0,41.8,42.3
224,36.4,36.8,37.5,39.9,42.4,43.2,43.7
231,37.8,38.2,38.9,41.3,43.8,44.5,45.0
238,39.2,39.6,40.3,42.6,45.1,45.8,46.3
245,40.5,40.9,41.5,43.9,46.3,47.0,47.5
252,41.7,42.1,42.8,45.1,47.5,48.2,48.7
259,42.9,43.3,43.9,46.2,48.6,49.3,49.8
266,44.0,44.4,45.0,47.3,49.7,50.4,50.9
273,45.0,45.4,46.1,48.3,50.7,51.4,51.9
280,46.0,46.4,47.1,49.3,51.7,52.4,52.9
287,47.0,47.4,48.0,50.3,52.7,53.4,53.8
294,47.9,48.3,48.9,51.2,53.6,54.3,54.7
301,48.7,49.1,49.8,52.1,54.5,55.2,55.6
308,49.6,50.0,50.6,52.9,55.3,56.0,56.5
315,50.3,50.7,51.4,53.7,56.1,56.8,57.3
322,51.1,51.5,52.1,54.5,56.9,57.6,58.1
329,51.8,52.2,52.9,55.2,57.7,58.4,58.9
336,52.5,52.9,53.6,55.9,58.4,59.1,59.6
343,53.1,53.6,54.2,56.6,59.1,59.8,60.3
350,53.8,54.2,54.9,57.3,59.8,60.5,61.0
357,54.4,54.8,55.5,57.9,60.5,61.2,61.7
364,54.9,55.4,56.1,58.5,61.1,61.9,62.4
371,55.5,55.9,56.6,59.1,61.7,62.5,63.0
378,56.0,56.5,57.2,59.7,62.3,63.1,63.6
385,56.6,57.0,57.7,60.3,62.9,63.7,64.2
392,57.1,57.5,58.2,60.8,63.5,64.3,64.8
399,57.6,58.0,58.7,61.3,64.1,64.9,65.4
406,58.0,58.5,59.2,61.9,64.6,65.4,66.0
413,58.5,59.0,59.7,62.4,65.2,66.0,66.5
420,58.9,59.4,60.2,62.9,65.7,66.5,67.0
427,59.4,59.8,60.6,63.3,66.2,67.0,67.6
434,59.8,60.3,61.0,63.8,66.7,67.5,68.1
441,60.2,60.7,61.5,64.2,67.2,68.0,68.6
448,60.6,61.1,61.9,64.7,67.6,68.5,69.1
