csv,-3,-2,-1,0,1,2,3
189,18.8,20.5,22.2,24.0,25.7,27.4,29.2
196,20.3,21.9,23.5,25.1,26.7,28.3,29.9
203,21.7,23.2,24.7,26.2,27.6,29.1,30.6
210,23.0,24.4,25.8,27.1,28.5,29.9,31.3
217,24.1,25.4,26.7,28.1,29.4,30.7,32.0
224,25.2,26.4,27.7,28.9,30.1,31.4,32.6
231,26.2,27.4,28.5,29.7,30.9,32.1,33.2
238,27.1,28.2,29.3,30.5,31.6,32.7,33.9
245,27.9,29.0,30.1,31.2,32.3,33.4,34.5
252,28.7,29.8,30.8,31.9,32.9,34.0,35.0
259,29.4,30.4,31.5,32.5,33.5,34.6,35.6
266,30.1,31.1,32.1,33.1,34.1,35.1,36.2
273,30.7,31.7,32.7,33.7,34.7,35.7,36.7
280,31.3,32.3,33.2,34.2,35.2,36.2,37.2
287,31.8,32.8,33.8,34.8,35.7,36.7,37.7
294,32.3,33.3,34.3,35.3,36.2,37.2,38.2
301,32.8,33.8,34.7,35.7,36.7,37.7,38.6
308,33.2,34.2,35.2,36.2,37.1,38.1,39.1
315,33.7,34.6,35.6,36.6,37.6,38.6,39.5
322,34.1,35.1,36.0,37.0,38.0,39.0,40.0
329,34.4,35.4,36.4,37.4,38.4,39.4,40.4
336,34.8,35.8,36.8,37.8,38.8,39.8,40.8
343,35.1,36.1,37.1,38.1,39.2,40.2,41.2
350,35.5,36.5,37.5,38.5,39.5,40.5,41.5
357,35.8,36.8,37.8,38.8,39.9,40.9,41.9
364,36.1,37.1,38.1,39.2,40.2,41.2,42.2
371,36.3,37.4,38.4,39.5,40.5,41.5,42.6
378,36.6,37.6,38.7,39.8,40.8,41.9,42.9
385,36.8,37.9,39.0,40.0,41.1,42.2,43.2
392,37.1,38.2,39.2,40.3,41.4,42.5,43.6
399,37.3,38.4,39.5,40.6,41.7,42.8,43.9
406,37.5,38.6,39.7,40.8,42.0,43.1,44.2
413,37.7,38.9,40.0,41.1,42.2,43.3,44.5
420,37.9,39.1,40.2,41.3,42.5,43.6,44.7
427,38.1,39.3,40.4,41.6,42.7,43.9,45.0
434,38.3,39.5,40.6,41.8,43.0,44.1,45.3
441,38.5,39.7,40.8,42.0,43.2,44.4,45.5
448,38.6,39.8,41.0,42.2,43.4,44.6,45.8
