csv,-3,-2,-1,0,1,2,3
189,25.8,27.6,29.6,31.7,34.0,36.4,39.0
196,27.7,29.5,31.4,33.5,35.7,38.0,40.5
203,29.5,31.3,33.2,35.2,37.4,39.6,42.0
210,31.2,33.0,34.9,36.8,38.9,41.1,43.5
217,32.9,34.6,36.5,38.4,40.4,42.6,44.8
224,34.4,36.2,38.0,39.9,41.9,44.0,46.1
231,35.9,37.6,39.4,41.3,43.2,45.3,47.4
238,37.3,39.0,40.7,42.6,44.5,46.5,48.6
245,38.6,40.3,42.0,43.9,45.8,47.7,49.8
252,39.8,41.5,43.3,45.1,46.9,48.9,51.0
259,41.0,42.7,44.4,46.2,48.1,50.0,52.0
266,42.1,43.8,45.5,47.3,49.2,51.1,53.1
273,43.2,44.8,46.6,48.3,50.2,52.1,54.1
280,44.2,45.8,47.6,49.3,51.2,53.1,55.1
287,45.1,46.8,48.5,50.3,52.1,54.1,56.1
294,46.0,47.7,49.4,51.2,53.1,55.0,57.0
301,46.9,48.5,50.3,52.1,53.9,55.9,57.9
308,47.7,49.3,51.1,52.9,54.8,56.7,58.7
315,48.4,50.1,51.9,53.7,55.6,57.5,59.6
322,49.2,50.9,52.6,54.5,56.4,58.3,60.4
329,49.9,51.6,53.4,55.2,57.1,59.1,61.1
336,50.5,52.3,54.1,55.9,57.8,59.8,61.9
343,51.2,52.9,54.7,56.6,58.6,60.6,62.6
350,51.8,53.5,55.4,57.3,59.2,61.3,63.4
357,52.3,54.1,56.0,57.9,59.9,61.9,64.1
364,52.9,54.7,56.6,58.5,60.5,62.6,64.7
371,53.4,55.3,57.2,59.1,61.2,63.2,65.4
378,54.0,55.8,57.7,59.7,61.8,63.9,66.1
385,54.5,56.3,58.3,60.3,62.3,64.5,66.7
392,54.9,56.8,58.8,60.8,62.9,65.1,67.3
399,55.4,57.3,59.3,61.3,63.5,65.7,67.9
406,55.8,57.8,59.8,61.9,64.0,66.2,68.5
413,56.3,58.2,60.3,62.4,64.5,66.8,69.1
420,56.7,58.7,60.7,62.8,65.0,67.3,69.7
427,57.1,59.1,61.2,63.3,65.5,67.8,70.2
434,57.5,59.5,61.6,63.8,66.0,68.3,70.8
441,57.9,59.9,62.1,64.2,66.5,68.9,71.3
448,58.3,60.3,62.5,64.7,67.0,69.4,71.8
